,Player,Mat,Inns,Runs,HS,Ave,BF,SR,100,50,0,4s,6s,IsInD11
0,R Gaikwad,47,42,1386,44,23.68,1218,113.79,0,5,6,103,51,1
1,F Plessis,44,44,1363,119,35.86,1006,135.48,1,8,0,126,45,1
2,S Raina,78,66,1605,101,29.18,1190,134.87,1,5,3,145,58,0
3,M Ali,25,22,235,72,14.68,198,118.68,0,1,6,21,9,0
4,A Rayudu,48,41,1312,74,40.18,1148,114.29,0,4,3,87,52,0
5,R Jadeja,46,22,163,25,11.64,165,98.78,0,0,2,7,4,1
6,M Dhoni,98,85,1617,56,37.6,1282,126.13,0,2,1,116,52,0
7,S Curran,5,3,35,24,11.66,23,152.17,0,0,0,3,2,0
8,E Lewis,29,28,833,125,30.85,544,153.12,2,5,3,54,67,1
9,Y Jaiswal,57,50,1550,61,25.8,1450,106.9,0,7,9,91,44,1
10,S Samson,45,40,1440,63,23.83,1120,128.57,0,2,4,103,48,1
11,S Dube,6,4,64,54,32.0,42,152.38,0,1,0,3,4,1
12,G Phillips,11,10,140,56,15.55,140,100.0,0,1,0,9,5,0
13,D Miller,72,62,1309,101,29.75,935,140.0,1,2,0,91,57,0
14,A Singh,46,39,1443,72,34.02,1131,127.59,0,5,9,98,43,0
