,Player,Mat,Inns,Runs,HS,Ave,BF,SR,100,50,0,4s,6s,IsInD11
0,W Saha,40,33,1023,52,41.21,957,106.9,0,3,8,75,52,1
1,S Gill,45,41,1435,46,40.26,984,145.83,0,1,5,79,47,1
2,M Wade,40,33,1122,74,30.36,858,130.77,0,0,2,83,42,0
3,H Pandya,40,25,310,33,16.31,210,147.61,0,0,2,18,19,0
4,D Miller,72,62,1309,101,29.75,935,140.0,1,2,0,91,57,1
5,Q Kock,38,38,1018,79,30.84,787,129.35,0,4,3,117,32,1
6,K Rahul,34,31,1138,110,43.76,777,146.46,2,8,1,102,50,0
7,D Hooda,47,42,1344,67,33.09,966,139.13,0,3,6,78,51,1
8,A Badoni,43,36,1404,51,39.75,972,144.44,0,2,1,79,46,0
9,M Stoinis,19,14,136,33,15.11,117,116.23,0,0,1,14,2,0
10,P Chameera,19,10,31,12,7.75,40,77.5,0,0,2,3,0,0
