,Player,Mat,Inns,Runs,HS,Ave,BF,SR,100,50,0,4s,6s,IsInD11
0,S Gill,45,41,1435,46,40.26,984,145.83,0,1,5,79,47,1
1,V Iyer,50,44,1584,53,30.7,1012,156.52,0,5,1,77,41,1
2,N Rana,8,4,15,7,7.5,24,62.5,0,0,1,0,0,0
3,R Tripathi,35,28,952,48,37.86,784,121.43,0,2,9,90,55,1
4,K Karthik,32,26,399,48,33.25,278,143.52,0,0,2,42,15,1
5,E Morgan,86,84,2002,91,29.88,1475,135.72,0,11,3,151,96,0
6,S Hasan,76,76,1567,84,23.74,1266,123.77,0,9,5,163,33,1
7,C Varun,39,32,1120,56,31.73,768,145.83,0,7,4,85,48,0
8,Y Jaiswal,57,50,1550,61,25.8,1450,106.9,0,7,9,91,44,0
9,L Livingstone,2,2,16,16,8.0,19,84.21,0,0,1,1,0,0
10,S Samson,45,40,1440,63,23.83,1120,128.57,0,2,4,103,48,0
11,S Dube,6,4,64,54,32.0,42,152.38,0,1,0,3,4,0
12,A Rawat,34,29,1015,76,30.71,725,140.0,0,6,3,87,47,0
13,G Phillips,11,10,140,56,15.55,140,100.0,0,1,0,9,5,1
14,C Morris,23,13,133,55,14.77,102,130.39,0,1,3,12,5,1
