,Player,Mat,Inns,Runs,HS,Ave,BF,SR,100,50,0,4s,6s,IsInD11
0,K Rahul,34,31,1138,110,43.76,777,146.46,2,8,1,102,50,1
1,M Singh,8,6,83,36,13.83,98,84.69,0,0,0,10,1,1
2,C Gayle,58,54,1627,117,32.54,1139,142.84,2,13,3,138,105,1
3,N Pooran,16,16,312,58,24,247,126.31,0,2,1,24,17,1
4,G Maxwell,61,54,1576,145,35.02,985,160,3,7,1,133,81,0
5,D Hooda,45,40,1480,53,37.08,960,154.17,0,1,6,94,53,0
6,A Singh,40,35,1295,42,36.27,980,132.14,0,4,9,78,49,1
7,D Warner,76,76,2079,100,30.57,1476,140.85,1,15,5,203,86,1
8,J Bairstow,34,29,603,68,26.21,450,134,0,3,2,56,25,0
9,M Pandey,32,27,587,79,39.13,478,122.8,0,2,2,40,16,0
10,A Samad,51,45,1575,72,29.01,1035,152.17,0,7,8,78,47,0
11,V Shankar,9,4,101,43,25.25,73,138.35,0,0,0,11,5,0
12,P Garg,33,27,837,45,39.41,729,114.81,0,1,8,96,47,0
