,Player,Mat,Inns,Runs,HS,Ave,BF,SR,100,50,0,4s,6s,IsInD11
0,W Saha,54,47,1645,70,27.56,1222,134.62,0,4,9,92,42,0
1,M Guptill,83,80,2436,105,33.36,1810,134.58,2,15,2,215,113,1
2,M Pandey,32,27,587,79,39.13,478,122.8,0,2,2,40,16,1
3,K Williamson,57,55,1505,73,31.35,1236,121.76,0,9,2,158,26,0
4,V Shankar,9,4,101,43,25.25,73,138.35,0,0,0,11,5,1
5,D Hooda,48,41,1271,72,41.48,943,134.78,0,4,0,83,51,0
6,P Shaw,39,34,1088,44,40.01,850,128,0,7,2,85,41,1
7,S Dhawan,58,57,1504,92,27.85,1173,128.21,0,9,1,166,46,0
8,S Iyer,14,13,226,62,22.6,178,126.96,0,1,1,18,9,0
9,R Pant,26,24,409,65,20.45,336,121.72,0,2,3,28,18,1
10,C Munro,60,57,1546,109,30.92,966,160.04,3,9,5,114,100,0
11,S Rutherford,3,3,17,9,5.66,23,73.91,0,0,0,1,0,0
12,K Paul,18,12,142,29,20.28,123,115.44,0,0,0,8,8,1
13,A Mishra,37,31,1085,71,23.66,806,134.62,0,0,0,78,42,0
14,I Sharma,50,45,1395,54,35.21,1080,129.17,0,5,1,78,47,1
