,Player,Mat,Inns,Runs,HS,Ave,BF,SR,100,50,0,4s,6s,IsInD11
0,P Shaw,53,47,1692,68,35.5,1128,150.0,0,0,1,80,39,1
1,S Dhawan,58,57,1504,92,27.85,1173,128.21,0,9,1,166,46,1
2,S Iyer,14,13,226,62,22.6,178,126.96,0,1,1,18,9,1
3,R Pant,26,24,409,65,20.45,336,121.72,0,2,3,28,18,1
4,M Stoinis,19,14,136,33,15.11,117,116.23,0,0,1,14,2,0
5,S Hetmyer,20,18,279,56,16.41,223,125.11,0,1,2,19,17,0
6,A Mishra,37,32,1120,56,38.87,800,140.0,0,0,6,83,41,0
7,S Gill,45,41,1435,46,40.26,984,145.83,0,1,5,79,47,0
8,N Rana,8,4,15,7,7.5,24,62.5,0,0,1,0,0,1
9,A Russell,47,39,465,47,17.88,329,141.33,0,0,6,30,32,1
10,K Karthik,32,26,399,48,33.25,278,143.52,0,0,2,42,15,0
11,E Morgan,86,84,2002,91,29.88,1475,135.72,0,11,3,151,96,1
12,R Tripathi,35,28,952,48,37.86,784,121.43,0,2,9,90,55,1
13,C Varun,39,32,1120,56,31.73,768,145.83,0,7,4,85,48,1
