,Player,Mat,Inns,Runs,HS,Ave,BF,SR,100,50,0,4s,6s,IsInD11
0,S Gill,44,40,1320,59,25.9,960,137.5,0,0,1,95,54,0
1,R Tripathi,51,44,1716,62,28.49,1276,134.48,0,4,5,98,51,0
2,N Rana,8,4,15,7,7.5,24,62.5,0,0,1,0,0,0
3,T Banton,3,3,56,31,18.66,34,164.7,0,0,0,6,3,0
4,K Karthik,32,26,399,48,33.25,278,143.52,0,0,2,42,15,1
5,E Morgan,86,84,2002,91,29.88,1475,135.72,0,11,3,151,96,1
6,M Krishna,43,37,1147,64,34.53,962,119.23,0,6,1,91,44,0
7,C Varun,33,29,1015,44,32.8,841,120.69,0,7,6,100,54,0
8,D Padikkal,34,27,1053,42,30.38,648,162.5,0,3,4,78,48,1
9,A Finch,58,58,1878,172,38.32,1200,156.5,2,11,4,182,90,0
10,G Singh,39,33,1056,57,26.5,759,139.13,0,1,7,81,54,1
11,V Kohli,75,70,2633,94,52.66,1907,138.07,0,24,2,247,71,0
12,A Villiers,78,75,1672,79,26.12,1237,135.16,0,10,5,140,60,0
13,C Morris,23,13,133,55,14.77,102,130.39,0,1,3,12,5,1
14,I Udana,27,19,226,84,22.6,152,148.68,0,1,2,15,13,0
