,Player,Mat,Inns,Runs,HS,Ave,BF,SR,100,50,0,4s,6s,IsInD11
0,R Gaikwad,51,45,1530,72,25.99,1260,121.43,0,7,3,90,47,1
1,F Plessis,44,44,1363,119,35.86,1006,135.48,1,8,0,126,45,1
2,M Ali,25,22,235,72,14.68,198,118.68,0,1,6,21,9,1
3,M Dhoni,98,85,1617,56,37.6,1282,126.13,0,2,1,116,52,1
4,R Jadeja,46,22,163,25,11.64,165,98.78,0,0,2,7,4,0
5,S Raina,78,66,1605,101,29.18,1190,134.87,1,5,3,145,58,0
6,A Rayudu,35,29,899,64,37.62,754,119.23,0,7,3,82,45,0
7,S Curran,5,3,35,24,11.66,23,152.17,0,0,0,3,2,1
8,N Rana,8,4,15,7,7.5,24,62.5,0,0,1,0,0,0
9,S Gill,57,52,1872,43,36.6,1248,150,0,4,6,74,43,0
10,R Tripathi,47,43,1376,56,25.33,1247,110.34,0,3,2,86,54,0
11,E Morgan,86,84,2002,91,29.88,1475,135.72,0,11,3,151,96,1
12,K Karthik,32,26,399,48,33.25,278,143.52,0,0,2,42,15,1
13,A Russell,47,39,465,47,17.88,329,141.33,0,0,6,30,32,1
14,C Varun,43,37,1406,68,34.52,1036,135.71,0,2,7,76,50,0
15,M Krishna,52,48,1728,44,24.55,1392,124.14,0,4,7,92,44,0
