,Player,Mat,Inns,Runs,HS,Ave,BF,SR,100,50,0,4s,6s,IsInD11
0,D Warner,76,76,2079,100,30.57,1476,140.85,1,15,5,203,86,1
1,K Williamson,57,55,1505,73,31.35,1236,121.76,0,9,2,158,26,0
2,M Pandey,32,27,587,79,39.13,478,122.8,0,2,2,40,16,1
3,V Shankar,9,4,101,43,25.25,73,138.35,0,0,0,11,5,0
4,S Hasan,76,76,1567,84,23.74,1266,123.77,0,9,5,163,33,1
5,D Hooda,47,42,1344,67,33.09,966,139.13,0,3,6,78,51,0
6,W Saha,40,33,1023,52,41.21,957,106.9,0,3,8,75,52,0
7,A Rahane,46,42,1512,62,23.78,1134,133.33,0,1,0,74,54,1
8,L Livingstone,2,2,16,16,8.0,19,84.21,0,0,1,1,0,1
9,S Samson,45,40,1440,63,23.83,1120,128.57,0,2,4,103,48,1
10,S Smith,36,28,577,90,27.47,448,128.79,0,4,1,53,12,0
11,A Turner,11,7,57,22,14.25,57,100.0,0,0,1,1,2,0
12,R Parag,47,41,1435,69,33.44,1189,120.69,0,6,2,77,44,0
13,S Binny,41,35,1155,44,42.56,805,143.48,0,4,8,77,50,0
14,O Thomas,10,4,8,8,4.0,11,72.72,0,0,2,2,0,1
